,CustomerId,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
5197,15629744,Tan,804,France,Female,71,147995.96,0.0,2,1,8,1,0
5198,15660768,L?,604,France,Male,40,36209.1,84315.02,1,0,1,0,0
5199,15726310,Mordvinova,782,Spain,Female,27,143614.01,0.0,2,0,3,0,0
5200,15641298,Corones,512,Germany,Male,42,14828.54,93955.83,2,0,9,0,0
5201,15625675,Clements,569,France,Male,36,154775.7,67087.69,1,0,1,0,0
5202,15713354,Morrice,597,Germany,Female,22,70529.0,101528.61,1,0,6,0,1
5203,15633866,Hsiung,753,Germany,Male,30,57896.27,110824.52,1,1,1,1,0
5204,15704231,Barrett,430,France,Female,33,69759.91,0.0,1,1,8,1,0
5205,15735400,Kanayochukwu,756,France,Male,28,89938.08,179960.2,1,0,8,0,0
5206,15632826,Tardent,493,France,Male,38,89578.32,134006.77,1,0,3,0,0
5207,15751022,Bowhay,777,Germany,Female,37,73464.88,121532.17,2,1,10,1,0
5208,15664737,Lei,779,Spain,Female,38,138542.87,0.0,2,1,7,1,0
5209,15681126,Baker,702,Spain,Female,38,161888.63,0.0,1,1,2,1,0
5210,15738954,Pisano,551,France,Male,35,86937.2,129717.3,2,0,7,0,0
5211,15662263,Castillo,749,Germany,Male,22,42241.54,94762.16,2,1,4,1,0
5212,15621611,Gibson,742,Germany,Male,55,121207.66,155196.17,1,1,5,1,1
5213,15783752,Lindsay,752,Germany,Male,29,102930.46,129514.99,1,1,4,1,0
5214,15709474,Macnamara,740,Germany,Female,57,65121.63,113386.36,2,1,3,1,1
5215,15701280,Romano,576,France,Male,24,78498.04,0.0,1,1,3,1,1
5216,15671104,Aksakova,637,Spain,Male,43,104769.96,172196.23,1,1,3,1,0
5217,15796434,Farnsworth,724,France,Male,28,96498.14,97612.12,1,1,5,1,0
5218,15781505,Giordano,685,France,Male,20,38691.34,104719.94,2,0,4,0,0
5219,15625819,Arnold,625,France,Female,38,164804.02,0.0,1,0,7,0,0
5220,15753174,Thompson,571,Germany,Male,37,104152.65,139592.98,3,0,9,0,1
5221,15654067,Koch,584,Spain,Female,29,88866.92,0.0,2,0,4,0,0
5222,15724719,Jones,550,France,Female,22,129890.94,139096.85,1,0,7,0,0
5223,15624695,Otitodilinna,662,Spain,Female,72,179258.67,140301.72,1,1,7,1,0
5224,15718216,Fleetwood-Smith,803,Spain,Male,43,72051.44,0.0,1,0,3,0,0
5225,15586300,Chinonyelum,615,France,Male,66,74580.8,0.0,2,1,7,1,0
5226,15783349,Montague,481,Spain,Male,39,123995.15,111233.09,1,1,1,1,0
5227,15725767,Milani,701,France,Male,23,38960.59,0.0,2,0,3,0,0
5228,15791925,Palermo,751,France,Male,29,94951.27,147737.63,1,1,10,1,0
5229,15793585,Anderson,675,France,Male,35,56642.97,0.0,2,1,8,1,0
5230,15576641,Crawford,733,Germany,Male,40,50783.1,125725.02,2,1,5,1,0
5231,15749519,Lin,822,France,Male,38,9149.96,128289.7,3,0,6,0,1
5232,15684960,Yewen,559,France,Female,46,21006.1,0.0,1,0,5,0,1
5233,15591286,Simmons,731,Germany,Female,49,33759.41,88826.07,1,1,4,1,1
5234,15668323,Mbadiwe,678,France,Female,41,196622.28,143443.61,1,0,1,0,1
5235,15608528,Munro,645,France,Female,68,176353.87,0.0,4,1,9,1,1
5236,15645184,Graham,701,France,Male,29,176943.59,0.0,2,0,2,0,0
5237,15702566,Lombardo,554,Spain,Male,26,177966.24,149134.46,1,1,8,1,0
5238,15660840,Kalinin,723,France,Male,30,162198.32,124119.54,1,0,3,0,0
5239,15750811,Woodward,766,Germany,Male,44,197643.24,116822.7,1,0,3,0,0
5240,15733842,Pirozzi,597,France,Female,24,60420.07,103219.47,1,0,1,0,0
5241,15581526,Iweobiegbulam,574,France,Male,41,70550.0,0.0,2,0,1,0,0
5242,15662751,Piazza,655,Germany,Female,40,198798.44,81954.6,1,1,0,1,1
5243,15684319,Baranova,780,Germany,Female,37,126310.39,95196.26,1,0,10,0,1
5244,15702190,Fan,672,Spain,Male,43,64515.5,0.0,2,1,5,1,0
5245,15588517,Sun,717,France,Male,38,158580.05,0.0,2,1,7,1,0
5246,15801863,Marino,521,France,Female,32,129353.21,136555.01,2,1,2,1,0
5247,15584271,Donaldson,633,France,Male,59,137273.97,0.0,1,1,5,1,0
5248,15700366,Burton,669,France,Male,39,171575.54,119452.03,1,1,3,1,0
5249,15804038,Quinn,740,France,Male,44,96528.0,0.0,1,1,9,1,1
5250,15720820,Sabbatini,462,Germany,Female,24,64421.02,69881.09,2,1,9,1,0
5251,15743759,Brooks,619,France,Male,39,158444.61,0.0,2,1,5,1,0
5252,15749947,Black,665,France,Female,44,66548.58,0.0,2,1,7,1,0
5253,15670496,Schwartz,655,Spain,Female,27,108008.05,0.0,2,0,9,0,0
5254,15746664,Ts'ui,463,Spain,Male,20,128268.39,204223.03,1,0,8,0,0
5255,15745533,Sargent,799,France,Female,63,37464.0,110314.21,2,0,1,0,1
5256,15761497,Udinesi,713,Spain,Female,48,157381.14,163760.82,1,0,1,0,1
5257,15628600,Lee,807,Germany,Female,31,194257.11,141069.18,3,1,1,1,0
5258,15627002,Taylor,728,France,Male,38,139059.05,115934.74,1,1,1,1,0
5259,15614635,Kepley,582,France,Male,52,40893.61,151457.88,1,1,2,1,0
5260,15731281,Ozuluonye,704,Germany,Female,35,40261.49,154206.07,2,1,3,1,0
5261,15814022,Lassetter,714,France,Female,26,46203.31,89928.99,1,0,9,0,0
5262,15659194,Mishina,628,France,Male,30,13126.9,89182.09,1,1,8,1,0
5263,15745030,Trevisano,809,Germany,Male,41,165675.01,79706.25,2,0,1,0,0
5264,15691817,Iloerika,547,Spain,Female,44,5459.07,0.0,3,0,5,0,1
5265,15707488,Tan,560,France,Female,27,131919.48,0.0,2,0,5,0,0
5266,15784700,Chikelu,811,France,Male,31,182372.35,117799.28,1,1,7,1,0
5267,15710397,Lin,584,France,Male,26,147600.54,0.0,2,0,4,0,0
5268,15687648,Nicholson,691,France,Male,28,92865.41,0.0,2,0,1,0,0
5269,15732281,Ugoji,680,Germany,Male,34,67142.97,146422.22,1,0,6,0,1
5270,15607230,Michel,588,Germany,Male,33,65611.01,150186.22,2,1,9,1,0
5271,15567630,Bruce,721,Germany,Male,40,138564.48,100275.88,1,0,6,0,1
5272,15587507,Feng,850,France,Male,47,187391.02,0.0,1,0,6,0,1
5273,15733904,McDonald,529,France,Male,32,33656.35,147493.89,1,0,9,0,0
5274,15709511,Watt,622,France,Male,43,100618.17,0.0,2,0,8,0,0
5275,15579616,Goodwin,683,France,Female,42,198134.9,0.0,2,1,8,1,0
5276,15694852,Arcuri,575,France,Male,29,50368.87,121823.4,2,1,4,1,0
5277,15589924,Rapuluolisa,577,Spain,Female,40,108787.0,0.0,2,1,1,1,0
5278,15799300,Kao,510,Germany,Male,31,33099.41,113688.63,1,0,0,0,1
5279,15731330,Tsui,652,Spain,Female,40,124550.88,100471.34,1,1,7,1,0
5280,15694129,Summers,569,Germany,Female,28,5159.21,100032.52,1,0,3,0,1
5281,15620372,Cross,687,Spain,Male,31,48228.1,0.0,2,0,3,0,0
5282,15744622,Osorio,822,France,Male,32,108798.36,116358.0,1,0,8,0,0
5283,15799815,Bobrov,656,Germany,Female,23,21085.12,163549.63,1,1,4,1,0
5284,15759250,Barnett,745,Germany,Male,51,28922.25,99183.9,1,1,3,1,0
5285,15732643,Pike,386,Spain,Female,53,62514.65,131955.07,1,1,1,1,1
5286,15690540,Gearheart,684,Spain,Female,41,177506.66,134177.06,1,0,1,0,0
5287,15803078,Bruno,635,Spain,Female,38,90605.05,0.0,2,0,1,0,0
5288,15652180,Egobudike,582,France,Male,30,132029.95,0.0,2,1,2,1,0
5289,15741195,Okechukwu,613,Spain,Male,19,176903.35,0.0,1,1,5,1,0
5290,15743490,Zikoranachidimma,795,Germany,Female,56,29239.29,94348.94,1,0,9,0,1
5291,15575510,Milanesi,659,France,Female,32,153662.88,155584.21,1,1,2,1,0
5292,15732610,Ahern,745,France,Female,28,154389.18,0.0,2,0,6,0,0
5293,15602909,Dickson,604,Spain,Female,41,166224.39,0.0,2,1,10,1,0
5294,15734058,Anayochukwu,509,Germany,Male,32,21646.2,170661.47,1,1,9,1,0
5295,15801788,McDonald,706,Germany,Female,29,171037.63,185544.36,1,0,6,0,0
5296,15702462,Fiorentini,619,Spain,Female,44,112649.22,52831.13,1,1,6,1,1
5297,15683416,Russo,572,Germany,Male,51,193014.26,97750.07,3,1,8,1,1
5298,15794187,Young,695,France,Male,36,118120.88,114007.5,2,0,6,0,0
5299,15792989,Bianchi,543,France,Female,71,25650.04,104308.77,1,1,1,1,0
5300,15613734,Fallaci,640,France,Female,33,113048.79,84719.13,2,1,6,1,0
5301,15606177,Crawford,672,France,Male,39,87372.49,0.0,2,0,2,0,0
5302,15636700,Marsh,701,France,Male,39,146651.99,140236.98,1,1,9,1,0
5303,15645766,Kosisochukwu,634,Spain,Male,25,8227.91,0.0,2,1,9,1,0
5304,15671345,Piccio,531,Spain,Female,42,57034.35,75302.85,2,0,6,0,0
5305,15652469,Nevels,699,France,Male,27,93003.21,0.0,2,0,1,0,0
5306,15749638,Kaodilinakachukwu,605,France,Female,51,165574.54,104760.82,1,1,9,1,1
5307,15728706,Amaechi,534,France,Female,49,13566.48,0.0,1,0,7,0,1
5308,15735439,P'an,449,Spain,Female,31,82796.29,113693.0,1,0,1,0,0
5309,15778696,Ikemefuna,684,Spain,Female,36,119830.08,174180.39,1,0,5,0,0
5310,15624744,Tai,622,Germany,Male,42,72155.85,115766.26,1,0,9,0,1
5311,15584338,Winn,714,France,Female,40,62762.12,0.0,2,0,0,0,0
5312,15726178,Hardy,712,Spain,Female,48,183235.33,0.0,2,0,8,0,0
5313,15794939,Chiu,783,France,Female,72,105206.48,121215.9,2,1,5,1,0
5314,15788068,Lopez,743,Germany,Male,45,22512.44,144677.19,3,0,10,0,1
5315,15572956,Steen,683,France,Male,36,122305.91,115350.63,1,1,5,1,0
5316,15780386,Ferri,654,Spain,Male,40,173617.09,105683.63,1,0,5,0,0
5317,15791114,Yegorova,700,France,Male,37,160670.37,135179.49,1,0,1,0,0
5318,15708046,Knowles,744,Spain,Male,31,158958.9,117551.23,1,0,0,0,0
5319,15719779,May,645,Germany,Male,25,93073.04,157404.02,2,0,1,0,0
5320,15591550,Bianchi,525,Spain,Male,36,67238.01,77910.23,1,0,3,0,0
5321,15639368,Pipes,732,France,Male,25,172576.56,110942.9,1,0,0,0,0
5322,15699830,Doherty,721,France,Female,40,122580.48,0.0,2,1,7,1,0
5323,15569264,Yobanna,622,France,Male,32,149043.78,179305.09,1,1,5,1,0
5324,15595158,Hsu,654,Germany,Male,31,105218.45,150593.59,2,1,5,1,0
5325,15599126,Russell,529,France,Female,43,78463.99,123815.86,1,1,0,1,1
5326,15650575,Payne,720,Spain,Female,59,160849.43,0.0,2,1,6,1,1
5327,15641490,Windsor,850,Germany,Female,25,87834.24,69385.17,2,0,8,0,0
5328,15680234,Bray,667,Germany,Male,27,166317.71,138032.15,1,0,2,0,0
5329,15592230,Seleznyov,620,France,Male,41,137309.06,0.0,2,1,3,1,0
5330,15626212,Wark,616,France,Male,29,166984.44,0.0,1,1,9,1,0
5331,15700627,Y?,637,Germany,Female,46,166996.46,143500.82,1,0,2,0,1
5332,15782641,Brown,710,Spain,Female,29,188022.44,119670.18,1,0,3,0,0
5333,15784445,Huang,717,Spain,Male,33,194467.23,99106.73,1,0,1,0,0
5334,15813681,Zito,786,Germany,Male,24,125449.47,120135.55,2,1,2,1,0
5335,15596649,Bailey,651,France,Female,39,137452.57,0.0,1,0,8,0,0
5336,15700460,Allnutt,530,France,Female,55,123475.88,120905.03,1,1,4,1,1
5337,15724076,Christie,815,Spain,Female,57,38941.44,0.0,3,0,5,0,1
5338,15784000,Pope,715,Germany,Female,34,177852.57,102277.52,1,0,9,0,1
5339,15733966,Johnstone,496,Germany,Female,55,31532.96,125292.53,1,1,4,1,1
5340,15612667,Bird,680,Spain,Male,42,136377.21,0.0,1,0,0,0,0
5341,15654025,Jones,646,France,Female,51,130541.1,101629.3,1,0,4,0,0
5342,15589431,Pedder,807,Germany,Male,47,65636.92,171937.27,1,1,1,1,0
5343,15578238,Calabrese,727,France,Male,47,193305.35,0.0,2,0,7,0,0
5344,15566269,Chialuka,787,France,Male,25,47307.9,0.0,2,0,5,0,0
5345,15639217,McKenzie,806,France,Male,34,100809.99,0.0,2,0,6,0,0
5346,15688644,Holloway,603,France,Male,31,109145.2,129743.75,1,0,1,0,0
5347,15662426,Tang,649,Spain,Male,32,91167.19,0.0,1,1,1,1,1
5348,15720511,Byrne,547,Germany,Male,41,175295.89,151191.31,1,0,3,0,1
5349,15567246,Selwyn,684,Germany,Male,32,127433.47,102630.13,2,1,3,1,0
5350,15647965,Genovese,477,France,Female,57,71167.17,114023.64,2,1,9,1,1
5351,15679048,Koger,558,Germany,Male,41,111184.67,124227.14,1,1,2,1,0
5352,15675749,Baranov,695,France,Female,23,141756.32,0.0,2,1,1,1,0
5353,15782181,Greco,592,Spain,Male,35,72678.75,80285.16,1,0,6,0,1
5354,15795738,Owens,789,France,Male,31,172832.9,175477.15,1,1,4,1,0
5355,15773751,Y?,597,France,Female,29,158086.33,132144.35,1,0,1,0,0
5356,15655436,Kendall,839,Germany,Male,47,168184.62,136911.07,1,1,2,1,1
5357,15691396,Ko,405,Germany,Male,31,72950.14,133299.67,2,1,5,1,0
5358,15796958,Tang,658,France,Male,39,48378.4,0.0,2,0,7,0,0
5359,15801832,Lombardo,684,Germany,Male,42,23135.65,117691.0,1,1,1,1,1
5360,15661349,Perkins,633,France,Male,35,65675.47,0.0,2,0,10,0,0
5361,15719265,Feng,589,France,Male,46,170676.67,0.0,2,0,9,0,0
5362,15779985,Lo,750,Germany,Female,37,27366.77,133199.71,2,1,1,1,0
5363,15663410,Piccio,771,Spain,Male,51,152479.64,135506.58,3,1,5,1,1
5364,15704144,Mazzanti,812,Germany,Male,33,105383.49,127154.14,2,1,2,1,0
5365,15774104,Chukwualuka,539,Spain,Male,39,48189.94,0.0,2,1,2,1,0
5366,15812230,Elliot,670,Germany,Female,42,100324.01,49508.79,3,1,5,1,0
5367,15742848,Gratton,673,France,Male,41,65657.29,0.0,1,1,5,1,0
5368,15745326,Carandini,538,France,Female,62,17682.02,75051.49,1,0,3,0,1
5369,15674541,Robinson,575,Spain,Male,52,111342.66,123925.23,1,0,8,0,1
5370,15728564,Lo,682,France,Male,41,134158.09,0.0,2,1,6,1,1
5371,15580701,Ma,712,France,Male,33,79176.09,153819.58,1,0,3,0,1
5372,15688973,Vinogradova,598,Spain,Female,39,83103.46,0.0,2,1,5,1,0
5373,15709412,H?,776,Spain,Male,30,63908.86,0.0,2,1,6,1,0
5374,15607753,Alexandrova,606,Spain,Female,23,90896.04,70417.79,1,1,10,1,0
5375,15705352,Yang,686,Spain,Male,38,76076.2,111484.88,1,1,7,1,0
5376,15602500,Maslova,850,Spain,Male,38,103902.11,146343.98,1,1,1,1,0
5377,15672437,Buccho,642,France,Male,72,142223.94,160541.0,2,1,1,1,0
5378,15720968,Young,606,Germany,Male,27,147533.09,130274.26,2,0,2,0,0
5379,15730796,Barker,627,France,Female,21,169156.64,98993.02,1,1,7,1,0
5380,15768219,Sung,850,Spain,Male,36,141242.57,0.0,2,0,0,0,0
5381,15663883,Hansen,850,Germany,Male,32,149458.73,141827.33,2,1,9,1,0
5382,15589296,Brown,724,France,Female,40,86950.72,110054.45,1,1,6,1,0
5383,15586425,Lo Duca,579,France,Male,28,176925.69,0.0,2,1,4,1,0
5384,15679813,Ellis,727,Spain,Male,28,40357.39,0.0,1,0,1,0,0
5385,15681410,Korff,813,Germany,Female,36,26687.22,98088.09,1,1,6,1,1
5386,15668283,Gardiner,642,France,Male,48,78702.98,118317.27,4,0,9,0,1
5387,15624072,Kiernan,669,Spain,Male,22,176163.74,0.0,2,0,10,0,0
5388,15669664,Thompson,574,Germany,Male,54,4896.11,99774.5,1,0,1,0,1
5389,15682728,Mathews,774,France,Female,32,114899.13,0.0,2,0,4,0,0
5390,15573851,Macrossan,735,France,Female,38,92220.12,0.0,3,0,1,0,1
5391,15733661,Illingworth,639,Spain,Female,27,6251.3,133806.54,2,0,8,0,0
5392,15710012,Bowen,738,Spain,Male,44,43018.82,0.0,2,0,2,0,1
5393,15763327,Craig,835,France,Male,32,27548.06,124993.29,2,1,8,1,0
5394,15668853,Menhennitt,637,Spain,Female,44,120454.2,157622.58,1,1,0,1,0
5395,15639303,Moore,589,Germany,Male,48,133961.19,126111.61,1,1,5,1,0
5396,15691011,Shoebridge,591,France,Male,42,131753.97,161651.37,2,1,9,1,0
5397,15638513,Palermo,723,France,Female,40,38019.74,142856.95,2,0,7,0,0
5398,15648933,Reilly,831,Germany,Male,44,28144.07,111100.98,1,1,3,1,1
5399,15628904,Bowen,733,Spain,Male,35,45959.86,102918.38,1,1,8,1,0
5400,15644788,Fyodorov,731,France,Female,30,189528.72,0.0,2,0,5,0,0
5401,15598161,Clements,654,France,Male,47,170481.98,0.0,2,0,10,0,0
5402,15745624,McKenzie,828,France,Male,37,94845.45,0.0,2,0,4,0,0
5403,15733169,Craig,590,Spain,Male,22,161253.08,125265.61,1,1,7,1,0
5404,15801417,Iloerika,657,France,Male,37,115260.72,82500.28,1,1,4,1,0
5405,15592707,Dolgorukova,531,Germany,Female,64,60721.4,175754.87,2,1,2,1,0
5406,15593954,Eva,516,France,Female,47,121365.45,109387.33,1,0,6,0,0
5407,15714431,Yeh,561,France,Male,37,101693.73,100443.36,2,1,1,1,0
5408,15638257,P'an,682,Spain,Female,54,54132.93,83102.72,2,1,0,1,0
5409,15690939,Howe,575,Spain,Male,28,10666.05,0.0,1,1,7,1,0
5410,15723613,Jenkins,623,France,Female,28,41227.67,0.0,2,0,4,0,0
5411,15813640,Shih,642,France,Female,40,10712.82,0.0,2,0,7,0,0
5412,15707322,Nnamdi,779,France,Female,48,98912.69,115290.27,1,0,2,0,1
5413,15588918,Mitchell,671,France,Female,42,197202.48,0.0,2,0,6,0,0
5414,15600357,Findlay,495,France,Female,40,150720.39,140197.71,2,0,1,0,0
5415,15747014,Pisani,850,France,Female,28,74780.13,105245.34,1,1,1,1,0
5416,15809830,Belisario,630,France,Male,50,79377.45,0.0,2,1,8,1,0
5417,15662245,Pomeroy,588,France,Male,32,8763.87,0.0,2,1,1,1,0
5418,15651075,Ibrahimova,562,Germany,Male,35,177112.7,142296.13,1,1,3,1,0
5419,15594456,K?,740,Spain,Female,56,85016.64,99097.33,1,1,4,1,1
5420,15583462,Graham,695,France,Male,28,88689.4,171069.39,2,1,5,1,0
5421,15757661,Trevisano,589,France,Female,39,95985.64,0.0,2,0,7,0,0
5422,15729117,Trevisano,607,France,Female,31,166792.71,102523.88,1,1,1,1,0
5423,15749671,K?,794,France,Male,35,68730.91,0.0,2,1,6,1,0
5424,15566253,Manning,580,Germany,Male,44,146891.07,143391.07,1,0,9,0,1
5425,15595153,Tucker,644,Germany,Female,44,148727.42,106022.73,2,0,8,0,0
5426,15698572,Schaffer,636,Spain,Female,36,43134.58,0.0,1,0,1,0,0
5427,15674149,Esomchi,599,Germany,Male,36,40318.33,128960.21,2,1,3,1,0
5428,15623082,Ch'ang,507,France,Female,35,97633.93,0.0,2,0,2,0,0
5429,15797905,Walker,682,France,Female,48,65069.03,0.0,2,0,7,0,0
5430,15746028,Chu,714,France,Female,24,166335.0,0.0,2,0,7,0,0
5431,15582951,Crawford,696,France,Female,25,121904.44,126442.59,1,0,8,0,0
5432,15616471,Milne,599,Spain,Male,51,175235.99,0.0,1,1,0,1,0
5433,15641575,Anenechukwu,577,France,Male,37,56185.05,127261.35,1,0,2,0,0
5434,15638803,Donaldson,733,Spain,Female,32,131625.14,0.0,2,0,5,0,0
5435,15808283,Kelly,647,France,Female,33,152323.04,0.0,1,0,4,0,0
5436,15811200,Ts'ao,831,France,Female,34,165840.94,0.0,2,0,2,0,0
5437,15733476,Gonzalez,543,Germany,Male,30,176692.65,73481.05,1,1,6,1,0
5438,15633274,Tai,679,France,Male,34,121904.14,160515.37,1,0,7,0,0
5439,15582168,Muravyova,713,Germany,Female,61,123663.63,149525.34,2,0,4,0,0
5440,15807269,Milanesi,690,Germany,Male,43,119644.59,166522.78,1,0,2,0,1
5441,15602979,Lin,751,France,Male,29,66825.33,135536.5,1,0,1,0,0
5442,15660417,Lambert,613,Germany,Female,43,94875.03,120481.69,1,0,10,0,1
5443,15590199,Temple,701,Spain,Male,28,76304.73,103421.32,1,1,1,1,0
5444,15641794,Ridley,698,France,Male,33,39755.0,135658.73,2,1,5,1,0
5445,15779174,Young,451,France,Female,36,180142.42,0.0,2,1,2,1,0
5446,15785547,Slye,665,France,Male,28,83238.4,191402.82,2,0,8,0,0
5447,15795124,Pan,726,Germany,Male,50,5078.9,94504.35,1,1,9,1,0
5448,15718912,Hsueh,608,Germany,Female,44,132424.69,126147.84,1,1,5,1,1
5449,15592028,Roberts,549,France,Female,46,109057.56,0.0,1,1,7,1,0
5450,15580227,Moss,803,France,Male,33,115676.61,0.0,2,0,6,0,0
5451,15657830,Andrews,663,France,Male,43,149401.33,87624.03,2,0,4,0,0
5452,15798256,Takasuka,558,France,Female,45,89891.4,153697.53,2,0,1,0,1
5453,15643819,Dawson,714,France,Female,25,82500.84,0.0,2,0,4,0,0
5454,15754301,Bruche,704,France,Male,39,6416.92,0.0,1,0,5,0,0
5455,15726855,Oliver,805,Germany,Female,45,189428.75,116585.97,1,0,9,0,1
5456,15755225,Ryan,659,Germany,Male,34,178833.34,134464.58,2,0,9,0,0
5457,15725221,Sabbatini,738,Germany,Male,62,42766.03,83008.31,1,1,10,1,0
5458,15789055,Watt,635,Spain,Male,35,90883.12,113635.16,1,0,2,0,0
5459,15617507,Wilson,530,Spain,Female,36,80619.09,0.0,2,0,7,0,0
5460,15668894,Abramova,661,Germany,Male,41,120646.4,122552.48,2,1,5,1,0
5461,15589563,Purdy,531,Spain,Male,31,41409.36,118899.45,2,0,2,0,0
5462,15693162,Higgins,694,France,Female,29,112317.89,99713.87,1,0,5,0,0
5463,15750099,Marshall,731,France,Female,36,152128.36,0.0,1,0,6,0,0
5464,15795540,Reye,556,France,Female,36,177670.57,134208.22,1,1,2,1,0
5465,15794941,Chibueze,647,Germany,Female,41,189159.97,85906.65,3,0,1,0,0
5466,15611848,Kwemtochukwu,850,Germany,Male,32,159403.68,137714.25,1,1,3,1,0
5467,15581237,Biryukova,573,Spain,Male,33,149536.15,160777.9,1,1,1,1,0
5468,15738150,Chidozie,591,France,Male,45,155492.87,0.0,2,1,5,1,0
5469,15678571,Barber,723,France,Male,21,24847.02,0.0,2,0,4,0,0
5470,15736124,Thompson,617,France,Male,25,115387.4,102585.88,2,1,1,1,0
5471,15623202,Maslov,704,Germany,Female,39,171971.25,102556.18,2,0,10,0,1
5472,15804201,Jones,457,Germany,Male,42,126106.4,126772.57,1,1,4,1,0
5473,15596863,Chidumaga,787,Germany,Female,38,28228.35,158373.23,1,1,3,1,0
5474,15696277,Hs?,651,France,Female,34,138113.71,0.0,2,0,9,0,0
5475,15748608,Trentini,612,Germany,Male,42,43018.98,141927.1,1,1,5,1,0
5476,15723864,Lucas,828,Spain,Male,47,83611.45,109876.82,2,0,1,0,1
5477,15802390,Willoughby,724,France,Female,34,118863.38,0.0,2,1,2,1,0
5478,15774336,Jamieson,648,Germany,Male,44,91947.74,111369.79,2,1,9,1,0
5479,15648766,Robertson,569,Spain,Male,35,94488.82,116969.35,1,0,3,0,0
5480,15659094,Ojiofor,765,Germany,Female,34,47058.21,136729.51,2,0,8,0,0
5481,15606397,Cameron,577,Germany,Female,44,44719.5,152086.15,1,1,1,1,1
5482,15642619,Mayne,603,Spain,Male,46,174478.54,0.0,2,0,2,0,0
5483,15666032,Mancini,568,Spain,Male,28,45611.51,127289.28,1,0,1,0,0
5484,15595842,Paramor,748,Germany,Male,45,73853.94,119852.01,1,0,2,0,1
5485,15753837,Young,573,Spain,Male,38,196517.43,0.0,2,1,4,1,0
5486,15783882,Daly,771,Spain,Female,41,92914.67,0.0,2,1,5,1,0
5487,15799790,Carter,763,France,Male,35,31372.91,0.0,1,1,9,1,0
5488,15628155,Dike,410,France,Female,35,109733.73,117183.74,1,1,7,1,0
5489,15703778,Hughes,728,France,Male,33,36083.96,129907.63,1,1,8,1,0
5490,15722322,Green,655,Spain,Female,78,188435.38,0.0,2,1,2,1,0
5491,15639278,Chinomso,580,Germany,Female,36,169963.2,145387.32,2,1,6,1,1
5492,15568487,Gorshkov,712,France,Male,35,69320.97,124616.23,1,1,7,1,0
5493,15682084,Chinomso,680,France,Male,31,36145.53,0.0,2,0,9,0,0
5494,15642821,Ijendu,383,Spain,Female,48,137702.01,95808.19,1,0,8,0,1
5495,15601387,Yen,721,France,Male,35,71594.26,0.0,2,0,10,0,0
5496,15642515,Arcuri,620,France,Female,42,65565.92,0.0,2,1,1,1,0
5497,15710421,Baresi,774,Spain,Female,36,101828.39,117152.3,1,0,8,0,0
5498,15726774,Field,563,France,Male,35,39546.32,106250.72,1,0,3,0,0
5499,15649078,Christian,850,Germany,Female,27,110805.79,111837.78,2,1,8,1,0
5500,15641877,Ross,681,France,Male,47,2168.13,97023.21,1,1,9,1,0
5501,15796496,Trevisani,631,France,Female,31,190067.12,137687.72,1,0,8,0,0
5502,15815690,Akabueze,614,Spain,Female,40,77789.01,113348.5,1,1,3,1,0
5503,15631739,Dunn,704,Spain,Male,24,127654.37,122109.78,1,1,10,1,0
5504,15625584,Martin,786,France,Male,32,79602.86,120452.4,2,0,2,0,0
5505,15802466,Donaldson,534,France,Female,53,80619.17,0.0,2,1,7,1,0
5506,15697028,McClinton,590,Spain,Male,34,160346.3,65812.35,2,1,0,1,0
5507,15575759,Bentley,583,Spain,Female,40,109638.78,54428.37,1,0,3,0,1
5508,15567442,Ibezimako,656,France,Female,75,1276.87,0.0,2,1,3,1,0
5509,15746805,Thomson,597,France,Male,33,49374.82,0.0,2,0,9,0,0
5510,15636330,Ch'in,588,Germany,Female,48,31580.8,143279.58,2,0,1,0,1
5511,15714970,Holbrook,667,Germany,Male,32,20560.69,103846.65,1,0,0,0,0
5512,15653784,Solomina,627,France,Male,37,84584.69,125190.86,1,1,2,1,0
5513,15693543,McDonald,708,France,Female,33,15246.83,0.0,2,1,8,1,0
5514,15773283,Dennis,641,France,Male,65,32607.77,38340.02,1,0,6,0,1
5515,15742534,Faulk,527,Germany,Female,28,155846.69,123802.98,2,1,2,1,0
5516,15569878,Dale,592,France,Male,37,3232.82,96651.03,1,1,3,1,0
5517,15729454,Gorbunov,465,France,Male,33,177668.55,0.0,2,0,8,0,0
5518,15578375,Farrell,628,France,Male,39,134441.6,0.0,2,0,6,0,0
5519,15785559,De Luca,678,France,Male,43,111032.79,133237.21,1,0,1,0,1
5520,15649414,Walker,570,France,Female,61,45214.04,142105.35,1,1,6,1,0
5521,15701605,Forster,815,France,Male,37,67208.3,166115.42,1,0,1,0,0
5522,15686696,Brown,817,France,Female,37,80985.88,81070.34,2,0,6,0,0
5523,15625586,Monaldo,717,France,Male,35,167573.06,0.0,1,1,4,1,0
5524,15654975,Wu,641,France,Female,53,160110.65,123835.52,2,1,0,1,0
5525,15782993,Pan,624,France,Male,51,127825.25,123401.43,2,1,10,1,0
5526,15774382,Longo,579,Germany,Male,49,123535.05,169377.31,1,1,4,1,0
5527,15689602,Findlay,698,France,Male,38,41595.3,130015.24,1,1,2,1,0
5528,15756155,Fu,645,France,Male,32,97628.08,0.0,2,1,4,1,0
